id,species,year,x,y,accuracy,coordinates_obscured,source
212084297,Pseudacris crucifer,2024,-72.1527166667,41.914325,13,FALSE,INaturalist
212076321,Pseudacris crucifer,2024,-70.499292644,44.1327335629,23,FALSE,INaturalist
212072920,Pseudacris crucifer,2024,-72.8630216667,41.834175,4,FALSE,INaturalist
212054063,Pseudacris crucifer,2024,-77.202029,39.196233,51,FALSE,INaturalist
212046014,Pseudacris crucifer,2024,-79.4182885532,40.8534069546,3,FALSE,INaturalist
212045968,Pseudacris crucifer,2024,-77.0613255152,43.0225353789,2,FALSE,INaturalist
212028608,Pseudacris crucifer,2024,-72.0959510654,43.5077865187,6,FALSE,INaturalist
212017165,Pseudacris crucifer,2024,-83.6630866667,42.31382,4,FALSE,INaturalist
212012208,Pseudacris crucifer,2024,-80.3699986606,42.999286462,6,FALSE,INaturalist
212009132,Pseudacris crucifer,2024,-93.04891243,36.21775645,5,FALSE,INaturalist
212005723,Pseudacris crucifer,2015,-73.4589472271,41.0779376693,31,FALSE,INaturalist
212004386,Pseudacris crucifer,2024,-74.205383469,41.803471347,35,FALSE,INaturalist
212003563,Pseudacris crucifer,2024,-74.2052889976,41.8034596287,6,FALSE,INaturalist
211998949,Pseudacris crucifer,2024,-76.716175316,42.619163786,9,FALSE,INaturalist
211998279,Pseudacris crucifer,2024,-73.1972923314,44.4668017624,30,FALSE,INaturalist
211993437,Pseudacris crucifer,2024,-81.4564138559,44.4142650208,3,FALSE,INaturalist
211985290,Pseudacris crucifer,2024,-78.6301986721,43.0120546325,4,FALSE,INaturalist
211983222,Pseudacris crucifer,2024,-75.3113481962,40.8989543422,9,FALSE,INaturalist
211982321,Pseudacris crucifer,2024,-78.93792,39.6468883333,4,FALSE,INaturalist
211981090,Pseudacris crucifer,2024,-74.550445,41.2600366667,4,FALSE,INaturalist
211977833,Pseudacris crucifer,2024,-74.651124337,40.8358994245,9,FALSE,INaturalist
211967055,Pseudacris crucifer,2024,-63.60549605,44.62420499,8,FALSE,INaturalist
211964902,Pseudacris crucifer,2024,-71.8508598581,43.8026505444,17,FALSE,INaturalist
211952609,Pseudacris crucifer,2024,-71.0301297556,42.7216485108,71,FALSE,INaturalist
211950445,Pseudacris crucifer,2024,-71.0301289615,42.7219190402,5,FALSE,INaturalist
211947270,Pseudacris crucifer,2024,-71.1654196628,42.4705244198,10,FALSE,INaturalist
211945462,Pseudacris crucifer,2024,-60.2147733372,45.9742670676,23,FALSE,INaturalist
211921292,Pseudacris crucifer,2024,-90.981255,30.4792383333,5,FALSE,INaturalist
211894516,Pseudacris crucifer,2024,-72.570305,44.2689866667,16,FALSE,INaturalist
211871331,Pseudacris crucifer,2023,-73.3929365873,41.4948880649,11,FALSE,INaturalist
211831972,Pseudacris crucifer,2024,-77.1327210961,38.8298347996,48,FALSE,INaturalist
211822115,Pseudacris crucifer,2024,-79.8049593778,37.9030665353,40,FALSE,INaturalist
211799669,Pseudacris crucifer,2024,-75.2009728451,40.1716880781,61,FALSE,INaturalist
211763634,Pseudacris crucifer,2024,-72.5493187626,44.2368635477,11,FALSE,INaturalist
211754644,Pseudacris crucifer,2024,-85.51085,41.2251866667,5,FALSE,INaturalist
211749804,Pseudacris crucifer,2024,-78.8034283333,45.245545,4,FALSE,INaturalist
211736172,Pseudacris crucifer,2024,-78.809045,45.2434383333,32,FALSE,INaturalist
211701599,Pseudacris crucifer,2024,-85.3577500146,42.7768364929,11,FALSE,INaturalist
211698773,Pseudacris crucifer,2024,-73.3512590591,41.7706071463,8,FALSE,INaturalist
211698535,Pseudacris crucifer,2024,-73.3512653195,41.7706527051,8,FALSE,INaturalist
211643252,Pseudacris crucifer,2024,-71.1075191572,42.431097673,8,FALSE,INaturalist
211615143,Pseudacris crucifer,2024,-75.65988,39.7981083333,4,FALSE,INaturalist
211596399,Pseudacris crucifer,2024,-73.0778195,44.4127883333,9,FALSE,INaturalist
211578385,Pseudacris crucifer,2024,-71.1209834275,42.4307586719,4,FALSE,INaturalist
211578341,Pseudacris crucifer,2024,-71.121030903,42.4307819269,4,FALSE,INaturalist
211578181,Pseudacris crucifer,2024,-71.1210389157,42.4307653355,4,FALSE,INaturalist
211578164,Pseudacris crucifer,2024,-71.1210363724,42.4307507749,4,FALSE,INaturalist
211578067,Pseudacris crucifer,2024,-71.121069278,42.4307781835,7,FALSE,INaturalist
211577949,Pseudacris crucifer,2024,-71.1210534163,42.4307713705,4,FALSE,INaturalist
211577898,Pseudacris crucifer,2024,-71.1244415293,42.4304818293,374,FALSE,INaturalist
211577846,Pseudacris crucifer,2024,-71.1209814158,42.4307862902,4,FALSE,INaturalist
211577632,Pseudacris crucifer,2024,-71.1210309183,42.4308375982,4,FALSE,INaturalist
211577168,Pseudacris crucifer,2024,-71.1210014485,42.4307388068,6,FALSE,INaturalist
211558891,Pseudacris crucifer,2024,-81.3421888931,35.9629634225,31,FALSE,INaturalist
211556466,Pseudacris crucifer,2024,-80.2175245276,43.5355445204,112,FALSE,INaturalist
211535545,Pseudacris crucifer,2024,-72.987127684,44.3978818417,106,FALSE,INaturalist
211511008,Pseudacris crucifer,2024,-78.9436448459,39.6987107769,3,FALSE,INaturalist
211505171,Pseudacris crucifer,2024,-84.065948166,46.4649579243,119,FALSE,INaturalist
211357097,Pseudacris crucifer,2024,-92.5979313361,36.9526338577,2,FALSE,INaturalist
211339649,Pseudacris crucifer,2024,-80.2569366667,43.488275,14,FALSE,INaturalist
211339324,Pseudacris crucifer,2024,-86.3666988532,41.7070967819,83,FALSE,INaturalist
211332348,Pseudacris crucifer,2024,-84.3411390391,46.542036119,7,FALSE,INaturalist
211295985,Pseudacris crucifer,2024,-90.9922181815,30.4756427868,66,FALSE,INaturalist
211292881,Pseudacris crucifer,2024,-73.4580774996,41.7809396915,24,FALSE,INaturalist
211288965,Pseudacris crucifer,2024,-84.270133,35.271332,108,FALSE,INaturalist
211281834,Pseudacris crucifer,2024,-72.105541639,43.5124279567,4,FALSE,INaturalist
211276206,Pseudacris crucifer,2024,-76.7097819666,38.7716859419,4,FALSE,INaturalist
211275463,Pseudacris crucifer,2024,-86.364875306,41.7107093852,17,FALSE,INaturalist
211273436,Pseudacris crucifer,2024,-76.2128200382,45.5132600474,183,FALSE,INaturalist
211269814,Pseudacris crucifer,2024,-76.7095546705,38.7716632756,3,FALSE,INaturalist
211263517,Pseudacris crucifer,2024,-79.2223165557,45.3183077324,39,FALSE,INaturalist
211253154,Pseudacris crucifer,2024,-85.5968526565,43.1201457326,7,FALSE,INaturalist
211248110,Pseudacris crucifer,2024,-81.92196263,45.89984379,6,FALSE,INaturalist
211247526,Pseudacris crucifer,2024,-73.091111827,40.9471490995,12,FALSE,INaturalist
211247088,Pseudacris crucifer,2024,-73.0911279678,40.9471285979,4,FALSE,INaturalist
211247062,Pseudacris crucifer,2024,-73.0911281879,40.947098239,4,FALSE,INaturalist
211246325,Pseudacris crucifer,2024,-72.3434720105,42.4718591974,3,FALSE,INaturalist
211242884,Pseudacris crucifer,2024,-73.2797171083,41.4493897744,4,FALSE,INaturalist
211239596,Pseudacris crucifer,2024,-73.6002687459,45.380173456,7,FALSE,INaturalist
211238929,Pseudacris crucifer,2024,-80.1597263611,40.4197011541,4,FALSE,INaturalist
211235188,Pseudacris crucifer,2024,-75.5755052996,40.5891465862,5,FALSE,INaturalist
211234140,Pseudacris crucifer,2024,-78.4633904024,38.0543447382,7,FALSE,INaturalist
211234078,Pseudacris crucifer,2024,-75.7643360675,41.7446933836,21,FALSE,INaturalist
211229146,Pseudacris crucifer,2024,-72.5956213165,44.2876739078,78,FALSE,INaturalist
211226575,Pseudacris crucifer,2024,-81.7764320691,36.2214847841,3,FALSE,INaturalist
211221895,Pseudacris crucifer,2024,-78.8035482763,43.9138923581,9,FALSE,INaturalist
211220750,Pseudacris crucifer,2024,-74.7290618961,40.8337406396,18,FALSE,INaturalist
211212819,Pseudacris crucifer,2024,-75.9432429196,45.3427086066,16,FALSE,INaturalist
211208625,Pseudacris crucifer,2020,-88.6446429561,45.1804976085,121,FALSE,INaturalist
211207731,Pseudacris crucifer,2024,-64.6206223016,45.0875769459,17,FALSE,INaturalist
211205331,Pseudacris crucifer,2024,-80.18136928,42.05586651,7,FALSE,INaturalist
211201162,Pseudacris crucifer,2024,-75.7815304162,41.7514667845,16,FALSE,INaturalist
211197725,Pseudacris crucifer,2024,-77.937787655,43.3582745222,61,FALSE,INaturalist
211179440,Pseudacris crucifer,2024,-78.7229869,42.88321967,6,FALSE,INaturalist
211177309,Pseudacris crucifer,2024,-82.0951754672,36.1639511062,2,FALSE,INaturalist
211162363,Pseudacris crucifer,2024,-79.8060216667,43.7458383333,4,FALSE,INaturalist
211155901,Pseudacris crucifer,2024,-76.81559031,38.99530888,5,FALSE,INaturalist
211121656,Pseudacris crucifer,2024,-72.7991259298,41.9432100715,40,FALSE,INaturalist
211120808,Pseudacris crucifer,2024,-79.7612887714,43.4071602989,9,FALSE,INaturalist
211110429,Pseudacris crucifer,2024,-74.01239647,45.23865746,3,FALSE,INaturalist
211082138,Pseudacris crucifer,2024,-85.35273725,42.77783849,7,FALSE,INaturalist
211076918,Pseudacris crucifer,2024,-92.3332833333,34.7821383333,4,FALSE,INaturalist
211054301,Pseudacris crucifer,2024,-80.4042883333,40.58237,7,FALSE,INaturalist
211024457,Pseudacris crucifer,2024,-83.92644483,46.0718213064,16,FALSE,INaturalist
210982199,Pseudacris crucifer,2024,-75.2897133,41.1487067,135,FALSE,INaturalist
210948507,Pseudacris crucifer,2024,-80.5078792199,43.5132629302,9,FALSE,INaturalist
210941231,Pseudacris crucifer,2024,-84.4338651021,46.7380501423,4,FALSE,INaturalist
210900529,Pseudacris crucifer,2024,-89.5996850788,44.4958279337,1,FALSE,INaturalist
210900492,Pseudacris crucifer,2024,-89.5669398724,44.4875706671,2,FALSE,INaturalist
210900489,Pseudacris crucifer,2024,-89.5996933763,44.4957585485,2,FALSE,INaturalist
210887749,Pseudacris crucifer,2024,-86.3177033333,42.19768,4,FALSE,INaturalist
210813327,Pseudacris crucifer,2024,-63.5016533561,44.6714809815,52,FALSE,INaturalist
210781786,Pseudacris crucifer,2024,-71.0505765305,42.2255355728,20,FALSE,INaturalist
210648083,Pseudacris crucifer,2024,-72.5881852024,43.324711402,8,FALSE,INaturalist
210637319,Pseudacris crucifer,2024,-85.7425933869,42.9375182602,3,FALSE,INaturalist
210621710,Pseudacris crucifer,2024,-85.6047583333,43.1450916667,4,FALSE,INaturalist
210604964,Pseudacris crucifer,2024,-81.3051981441,43.0193100255,15,FALSE,INaturalist
210595987,Pseudacris crucifer,2024,-89.8476729077,43.6607783195,9,FALSE,INaturalist
210593307,Pseudacris crucifer,2024,-95.167755,30.1399083333,4,FALSE,INaturalist
210591114,Pseudacris crucifer,2024,-75.94056288,45.33768096,4,FALSE,INaturalist
210590376,Pseudacris crucifer,2024,-75.95956763,45.33581318,8,FALSE,INaturalist
210590005,Pseudacris crucifer,2024,-70.8289751038,42.6696586102,47,FALSE,INaturalist
210588014,Pseudacris crucifer,2024,-80.38313003,43.20616059,5,FALSE,INaturalist
210586518,Pseudacris crucifer,2024,-80.38313146,43.20617801,8,FALSE,INaturalist
210586362,Pseudacris crucifer,2024,-85.3804994747,42.392729558,120,FALSE,INaturalist
210585160,Pseudacris crucifer,2024,-75.0668920297,45.6465345469,8,FALSE,INaturalist
210585136,Pseudacris crucifer,2024,-85.6047216667,43.1450916667,8,FALSE,INaturalist
210585100,Pseudacris crucifer,2024,-85.5749097103,42.9359270166,19,FALSE,INaturalist
210584910,Pseudacris crucifer,2024,-75.0629920977,45.6599991902,8,FALSE,INaturalist
210584325,Pseudacris crucifer,2024,-85.3804226965,42.3927560528,60,FALSE,INaturalist
210581515,Pseudacris crucifer,2024,-79.13049974,44.71742296,3,FALSE,INaturalist
210578253,Pseudacris crucifer,2024,-71.4642997273,42.4756417936,7,FALSE,INaturalist
210553752,Pseudacris crucifer,2024,-84.263457787,35.2818008058,4,FALSE,INaturalist
210553039,Pseudacris crucifer,2024,-79.6953666667,45.1298555,41,FALSE,INaturalist
210547652,Pseudacris crucifer,2024,-70.5676712841,47.3002262217,56,FALSE,INaturalist
210541989,Pseudacris crucifer,2024,-79.6581889316,38.3147398172,9,FALSE,INaturalist
210537381,Pseudacris crucifer,2024,-78.49297855,38.0150621,7,FALSE,INaturalist
210535208,Pseudacris crucifer,2024,-83.89538564,42.80316675,11,FALSE,INaturalist
210534620,Pseudacris crucifer,2024,-92.7290135521,45.5214854851,4,FALSE,INaturalist
210530743,Pseudacris crucifer,2024,-92.7290685506,45.5219447082,4,FALSE,INaturalist
210530392,Pseudacris crucifer,2024,-83.8029633333,35.662905,4,FALSE,INaturalist
210528771,Pseudacris crucifer,2024,-83.66769497,42.81159861,8,FALSE,INaturalist
210518158,Pseudacris crucifer,2024,-77.1321522862,38.8295582775,16,FALSE,INaturalist
210517420,Pseudacris crucifer,2024,-71.1248913222,42.2317297943,4,FALSE,INaturalist
210516440,Pseudacris crucifer,2024,-82.2366289258,36.2583147179,4,FALSE,INaturalist
210515420,Pseudacris crucifer,2024,-76.4184240042,42.4848898888,4,FALSE,INaturalist
210509992,Pseudacris crucifer,2024,-77.1325047822,38.8293815196,8,FALSE,INaturalist
210507169,Pseudacris crucifer,2024,-71.0307966639,42.7227292769,6,FALSE,INaturalist
210507101,Pseudacris crucifer,2024,-63.240355057,45.0049352924,4,FALSE,INaturalist
210505393,Pseudacris crucifer,2024,-71.0302656703,42.722191033,4,FALSE,INaturalist
210501678,Pseudacris crucifer,2024,-90.3990609013,38.3967434289,9,FALSE,INaturalist
210500801,Pseudacris crucifer,2024,-84.4759130851,42.7178073815,8,FALSE,INaturalist
210497737,Pseudacris crucifer,2024,-92.7328649282,45.5226567976,4,FALSE,INaturalist
210497552,Pseudacris crucifer,2024,-92.7329254853,45.5226282418,5,FALSE,INaturalist
210494330,Pseudacris crucifer,2024,-83.2169841,35.3353279,194,FALSE,INaturalist
210493292,Pseudacris crucifer,2024,-81.3267432185,42.9668594914,8,FALSE,INaturalist
210493287,Pseudacris crucifer,2024,-81.3232890236,42.9719909932,4,FALSE,INaturalist
210463677,Pseudacris crucifer,2024,-85.4961947871,43.0420425184,4,FALSE,INaturalist
210462383,Pseudacris crucifer,2024,-71.1247738078,42.4556934595,7,FALSE,INaturalist
210407411,Pseudacris crucifer,2024,-69.38642003,44.61447982,3,FALSE,INaturalist
210361521,Pseudacris crucifer,2024,-85.2375416667,41.02255,3,FALSE,INaturalist
210344907,Pseudacris crucifer,2024,-85.73799448,42.99199729,8,FALSE,INaturalist
210344844,Pseudacris crucifer,2024,-85.73798001,42.99203991,8,FALSE,INaturalist
210344783,Pseudacris crucifer,2024,-85.73973518,42.99308203,6,FALSE,INaturalist
210344728,Pseudacris crucifer,2024,-85.73965914,42.9934269,7,FALSE,INaturalist
210333203,Pseudacris crucifer,2023,-78.958737,42.965465,29,FALSE,INaturalist
210285441,Pseudacris crucifer,2024,-83.5045145452,45.2363740677,34,FALSE,INaturalist
210181045,Pseudacris crucifer,2024,-84.817622467,45.4223717407,56,FALSE,INaturalist
210134930,Pseudacris crucifer,2023,-75.9890043414,37.2810258822,6,FALSE,INaturalist
210123572,Pseudacris crucifer,2024,-63.9434762579,45.9488678584,6,FALSE,INaturalist
210113063,Pseudacris crucifer,2024,-73.7784766247,45.7120047573,138,FALSE,INaturalist
210097440,Pseudacris crucifer,2024,-83.9136794855,46.0776301404,31,FALSE,INaturalist
210036869,Pseudacris crucifer,2024,-70.6041586853,41.8545459943,4,FALSE,INaturalist
210015000,Pseudacris crucifer,2024,-85.7381323,42.99175034,6,FALSE,INaturalist
209956143,Pseudacris crucifer,2024,-87.4381911787,41.3644961516,7,FALSE,INaturalist
209940681,Pseudacris crucifer,2024,-81.2410365103,43.0296985823,4,FALSE,INaturalist
209938628,Pseudacris crucifer,2024,-92.596945082,36.9519607088,3,FALSE,INaturalist
209938252,Pseudacris crucifer,2024,-83.86932405,35.95682452,7,FALSE,INaturalist
209933973,Pseudacris crucifer,2024,-79.6796016175,45.4464961627,23,FALSE,INaturalist
209923894,Pseudacris crucifer,2024,-80.400254,43.547275,4,FALSE,INaturalist
209922113,Pseudacris crucifer,2024,-80.391831,43.531719,4,FALSE,INaturalist
209920410,Pseudacris crucifer,2024,-80.392467,43.527251,4,FALSE,INaturalist
209910605,Pseudacris crucifer,2024,-60.4122472554,46.6588930452,96,FALSE,INaturalist
209901851,Pseudacris crucifer,2024,-83.8557959,45.9815578,28,FALSE,INaturalist
209895057,Pseudacris crucifer,2024,-78.0427488397,45.3033236598,9,FALSE,INaturalist
209895053,Pseudacris crucifer,2024,-84.4809449092,42.7595433081,6,FALSE,INaturalist
209892509,Pseudacris crucifer,2024,-85.7381226636,42.9916588231,9,FALSE,INaturalist
209892329,Pseudacris crucifer,2024,-85.7383602,42.9902339,87,FALSE,INaturalist
209891863,Pseudacris crucifer,2024,-81.2418627833,43.0295507703,4,FALSE,INaturalist
209891353,Pseudacris crucifer,2024,-85.7379803,42.99200229,10,FALSE,INaturalist
209885718,Pseudacris crucifer,2024,-85.73976671,42.99342573,8,FALSE,INaturalist
209885483,Pseudacris crucifer,2024,-85.7396494411,42.9933600958,7,FALSE,INaturalist
209884124,Pseudacris crucifer,2024,-78.4930482,38.01539937,9,FALSE,INaturalist
209881494,Pseudacris crucifer,2024,-81.57908621,41.18851638,9,FALSE,INaturalist
209879939,Pseudacris crucifer,2024,-74.0943567083,45.372659415,8,FALSE,INaturalist
209873685,Pseudacris crucifer,2024,-71.5430084803,42.4715993274,5,FALSE,INaturalist
209871482,Pseudacris crucifer,2024,-75.54381266,42.83089967,9,FALSE,INaturalist
209868021,Pseudacris crucifer,2024,-72.5181490073,44.2941414277,6,FALSE,INaturalist
209867105,Pseudacris crucifer,2024,-63.56999582,44.62677875,12,FALSE,INaturalist
209867036,Pseudacris crucifer,2024,-76.4168369982,42.4847613439,4,FALSE,INaturalist
209865573,Pseudacris crucifer,2024,-76.4169873028,42.484742398,4,FALSE,INaturalist
209850412,Pseudacris crucifer,2024,-89.5441405569,48.0208691676,9,FALSE,INaturalist
209842954,Pseudacris crucifer,2024,-72.5038308908,44.3323089871,7,FALSE,INaturalist
209836424,Pseudacris crucifer,2024,-80.9401012613,46.4603194906,10,FALSE,INaturalist
209820749,Pseudacris crucifer,2024,-80.9689535697,46.4458385634,14,FALSE,INaturalist
209798569,Pseudacris crucifer,2024,-85.6759526016,43.2504583476,3,FALSE,INaturalist
209787229,Pseudacris crucifer,2024,-85.5826592446,42.9322428676,4,FALSE,INaturalist
209784244,Pseudacris crucifer,2024,-78.5924762076,45.553055483,4,FALSE,INaturalist
209743421,Pseudacris crucifer,2024,-92.2815142287,35.3580993567,140,FALSE,INaturalist
209694279,Pseudacris crucifer,2024,-63.91763743,44.75099339,3,FALSE,INaturalist
209691782,Pseudacris crucifer,2024,-85.6760341323,43.2505011198,4,FALSE,INaturalist
209665030,Pseudacris crucifer,2024,-81.6446383333,40.67102,44,FALSE,INaturalist
209651218,Pseudacris crucifer,2024,-65.36590436,44.74914288,18,FALSE,INaturalist
209645303,Pseudacris crucifer,2024,-89.9377973937,30.3200310935,4,FALSE,INaturalist
209640264,Pseudacris crucifer,2024,-83.8545788518,46.2459143554,4,FALSE,INaturalist
209603223,Pseudacris crucifer,2024,-83.6597185582,42.8110458178,330,FALSE,INaturalist
209493806,Pseudacris crucifer,2024,-93.2057943625,45.1986960356,4,FALSE,INaturalist
209460502,Pseudacris crucifer,2024,-71.0311698029,42.7225782423,66,FALSE,INaturalist
209412231,Pseudacris crucifer,2023,-71.9029083333,42.1226666667,12,FALSE,INaturalist
209386779,Pseudacris crucifer,2024,-73.7618039904,45.6115918767,153,FALSE,INaturalist
209362798,Pseudacris crucifer,2023,-88.4680677205,47.2448595498,40,FALSE,INaturalist
209362126,Pseudacris crucifer,2024,-79.6835111378,44.7686964948,3,FALSE,INaturalist
209360212,Pseudacris crucifer,2024,-79.47527066,44.57898459,7,FALSE,INaturalist
209349142,Pseudacris crucifer,2024,-79.57032528,44.56049673,15,FALSE,INaturalist
209297249,Pseudacris crucifer,2024,-93.0491666404,45.4541994492,3,FALSE,INaturalist
209251878,Pseudacris crucifer,2024,-80.201195,45.4859083333,5,FALSE,INaturalist
209202097,Pseudacris crucifer,2024,-76.4180111204,42.4849575946,4,FALSE,INaturalist
209201271,Pseudacris crucifer,2024,-87.146640569,46.3378531082,5,FALSE,INaturalist
209183701,Pseudacris crucifer,2024,-64.7956453264,46.0465814035,10,FALSE,INaturalist
209183476,Pseudacris crucifer,2024,-82.5175239247,41.9505660127,4,FALSE,INaturalist
209181429,Pseudacris crucifer,2024,-89.5796194599,44.5433925529,20,FALSE,INaturalist
209181382,Pseudacris crucifer,2024,-89.580647479,44.5449324129,20,FALSE,INaturalist
209180759,Pseudacris crucifer,2024,-64.7972873413,46.0507495144,10,FALSE,INaturalist
209179057,Pseudacris crucifer,2024,-64.7983878013,46.0531957725,10,FALSE,INaturalist
